SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	PubTime-发表时间	FirstDuty-第一责任人	Fund-基金	Year-年	Volume-卷	Period-期	PageCount-页码	CLC-中图分类号	URL-网址	DOI-DOI
CJFD2020	以民生为导向 山西省人民医院管理创新惠民谋发展	李荣山;王继侠;赵翠香;	山西省人民医院;	中国医院	民生导向;;医院管理;;惠民医改;;分级诊疗	"中西部地区医院发展受限于基础人口相对匮乏、社会发展不平衡、医疗技术滞后、管理理念落后等因素。如何能够以民生为导向,更好地担负起公立三甲医院职责,带动区域医疗发展,真正实现双向转诊、分级诊疗,缓解患者看病难、看病贵等问题,是中西部地区医院需要共同面对的目标。作者对山西省人民医院在这些方面的具体举措进行了系统梳理,从承担社会责任、发展医联体、互联网医疗、学科建设、文化建设以及医防融合等方面介绍了山西省人民医院所取得的成效及面临的问题,为国内同类医院提出了值得借鉴的经验与思考。"	2020-09-01	李荣山;		2020	24	09	34-36	R197.3		10.19660/j.issn.1671-0592.2020.09.10
CJFD2020	罗湖医院集团建立总药师制度实践与体会	曹伟灵;叶陈丽;刘江;孙喜琢;	深圳市罗湖医院集团;	中国医院	医院药事管理;;总药师制度;;医院药学服务	"罗湖医院集团通过建立总药师制度,以构建新型医联体药事管理模式为目标,探索医院药学服务新模式。通过整合基本用药目录,保证双向转诊患者用药的延续性,最大程度方便患者就医;通过建立合理用药管理指标体系,运用信息化手段,推进集团内药学管理标准化;依托集团人事集中一体化管理,探索将优质药学服务资源下沉到基层,推进集团内药学服务同质化。总药师制度的建立,推动了药学学科建设,促进了集团药事规范化管理,推动落实分级诊疗。"	2020-09-01	曹伟灵;		2020	24	09	56-58	R95		10.19660/j.issn.1671-0592.2020.09.19
CMFD2021	新医改背景下双峰县县级公立医院改革问题研究	彭露茜	湖南师范大学	湖南师范大学	新医改;;县级公立医院;;医院现代管理;;管理体制改革;;分级诊疗;;补偿机制	"医疗健康一直是全世界人民共同关心的话题,对于任何一个国家而言,医疗卫生的改革都会牵动人们的神经。医疗卫生改革具有其独有的特殊性,是一个艰巨又复杂的工程,是困扰各个国家的一个非常重要的问题。我国在2009年开始进行新一轮的医疗卫生改革,重点针对公立医院进行,同时其也是此次改革中最大的难点。县级公立医院在我国医疗机构中占有非常重要的地位,承担着为广大农村居民看病的重任,在很大程度上体现我国基层卫生服务的水平,县级公立医院改革是否成功对我国城市公立医院的改革具有非常重要的影响,同时也关乎着我国农村基层农村医疗体系的发展。本文通过分析双峰县公立医疗机构的改革情况,发现存在的困难和不足,在此基础上,又分别从几个重要维度,为双峰进一步实施改革提供针对性建议。论文首先以湖南省双峰县为例,从社会经济与医疗卫生情况、县级公立医院改革情况等方面概括双峰县公立医院新医改的现状与取得的初步成效;其次,深度分析双峰县公立医院医疗体制改革产生的主要问题,主要体现在县级公立医院服务能力不足、分级诊疗实施难度大、医院管理体制欠缺、卫生投入机制不完善、人才队伍建设不足等等;最后针对双峰县公立医院医疗体制改革提出可行性对策和建议,以坚持县级公立医院公益性与加强医院服务能力为关键点,以促进医院管理为切入点,统筹推进分级诊疗制度,完善补偿机制,加强疾病预防、维护群众健康,建立可持续的县级公立医院现代管理制度。"	2020-09-01	彭露茜		2020		04	49	R197.3		10.27137/d.cnki.ghusu.2020.002736
CMFD2021	淮安市分级诊疗制度实施问题与对策研究	刘源	南京师范大学	南京师范大学	分级诊疗;;淮安市;;问题;;对策	"2015年9月8日,国务院办公厅发布了《关于推进分级诊疗制度建设的指导意见》,该《意见》为全国实施分级诊疗政策拉开了序幕。分级诊疗是按照疾病的轻重缓急及治疗的难易程度进行分级,不同级别的医疗机构承担不同疾病的(接诊与)治疗,逐步实现(医疗机构)从全科到专业化医疗的过程。“十三五”期间,分级诊疗在全国各级政府和医院都轰轰烈烈地实施着,但该政策实施五年来进展如何、成效如何,还存在哪些问题;下一步该如何实施,都是值得关注和研究的。本文通过文献分析、资料整理、现场调查、个别访谈等方式对淮安市分级诊疗推动与实施过程中存在的问题进行分析,找出分级诊疗成效不显著的原因,并在仔细剖析问题的基础上,结合国外不同医疗卫生体系的经验和做法,得出有效解决分级诊疗制度在实施过程中存在问题的对策和建议。研究发现,淮安市由于基层医疗机构服务能力难以满足患者的需求,医保政策调控的作用不明显,患者就诊的信息不共享,医疗机构实施分级诊疗的积极性不高,双向转诊渠道不通畅等原因造成分级诊疗制度实施的效果不显著。造成这些问题的原因是能力障碍、配套政策的障碍、体制机制的障碍、信息共享的障碍,监管考核的障碍等。通过国内外分级诊疗的先进经验的分析,得出可借鉴的建议。最后提出了完善淮安市分级诊疗制度实施问题的对策。分别从完善配套制度、健全体系建设、提升服务能力、加强宣传引导等四个方面提出了有效完善淮安市分级诊疗制度的对策。"	2020-09-01	刘源		2020		04	50	R197.1		10.27245/d.cnki.gnjsu.2020.001291
CDFD2023	多主体博弈视角下医疗联合体内中心医院与基层医疗机构合作的推进策略	张玉韬	南京理工大学	南京理工大学	医疗联合体;;政府补贴;;多阶段博弈;;激励组合;;委托代理理论	"为解决医院与基层医疗机构优质医疗资源分配不均,在一定程度上缓解大医院人满为患,小医院门可罗雀的问题,国家提出推行医疗联合体的医疗合作模式,以促进医疗的资源合理分配。但从现实情况看,由于政府政策导向不明显,激励机制乏力,中心医院、医生帮扶动力不足,患者对基层医疗机构信心缺失,导致目前医联体运行过程中中心医院和基层医疗机构合作仍然不畅,成为医联体发展运行的阻点和痛点。为此,本文综合运用多阶段博弈、效率分析、委托代理理论、多准则决策等方法和工具对推动中心医院和基层医疗机构合作的策略进行了研究。1.从多主体博弈视角出发,建立了推动中心医院与基层医疗机构合作的一个整合的研究分析框架。对医疗联合体的利益相关者进行研究,分析了各主要利益相关者的收益与风险,在此基础上,从中心医院与基层医疗机构的合作、中心医院与基层医疗机构的市场冲突、中心医院与基层医疗机构合作与竞争的微观基础三个方面对该分析框架进行了阐述。接着,对中心医院与基层医疗机构合作博弈的现状及关键影响要素进行了研究,在分析框架下揭示了推动医疗联合体内中心医院与基层医疗机构合作策略的三个管理科学问题:即,政府补贴下中心医院的帮扶行为选择;医疗保险制度下患者的就医选择;医院对医生帮扶动力的激励策略,从而为本文研究奠定了重要基础。2.对上述研究框架下的三个方面问题分别进行了探讨,主要研究内容和得到的结论如下。(1)着眼促进中心医院帮扶行为,研究了政府补贴与中心医院行为选择的问题。该模型以政府和采取积极主动帮扶策略与采取消极被动帮扶策略的中心医院为主要研究对象,研究了政府补贴系数、中心医院帮扶程度、中心医院提供的服务数量和价格等要素之间的关系,建立了三阶段博弈模型,运用逆向归纳法对模型进行了求解,并采用数值仿真方法分析了相关参数对该模型结果的影响。结果显示:(1)患者对高质量医疗服务需求与政府补贴系数之间存在正向关系;(2)患者对高质量医疗服务的需求与采取消极帮扶策略的中心医院提供的帮扶程度之间存在反向关系,而与采取积极帮扶策略的中心医院提供的帮扶程度之间存在正向关系;(3)随着政府进行补贴的帮扶程度下限的提高,采取消极策略的中心医院的帮扶程度不断减少,而采取积极策略的中心医院的帮扶程度不断提高。(2)着眼缓解中心医院与基层医疗机构的市场冲突,研究医保补贴引导患者选择就医机构的问题。在考虑患者就医偏好和医疗保险报销支出的基础上,建立了医保部门、医院、患者之间的三阶段博弈模型,对中心医院和基层医疗机构提供的医疗服务价格、数量以及医保部门的最优报销比例进行了求解,并通过算例分析直观反应了最优报销比例系数与其他变量之间的变化关系,特别讨论了患者对医疗质量和医疗费用敏感程度对医疗保险报销比例系数的影响。研究发现,(1)随着患者对医疗质量敏感性的增强,医疗保险对在中心医院就诊的患者的最优补贴系数不断减少,而对在基层医疗机构就诊的患者补贴系数不断增加;(2)随着患者对医疗价格敏感性的增强,医疗保险对在两类医疗机构就医的患者补贴最优系数均增加,且对基层医疗机构就诊补贴系数的增长量大于对中心医院就诊补贴系数的增长量。(3)针对中心医院与基层医疗机构合作的微观基础——医生帮扶动力进行了研究。该模型综合考虑医生努力程度、能力水平、物质与非物质激励系数,采用委托代理理论构建了医生的激励组合模型,进一步研究了不同的激励组合方案的对偶犹豫模糊信息表达方式和距离测度,进而提出了改进的TOPSIS方法,对医生激励组合的具体方案进行排序,从而为提出更加具体有效的激励方案提供依据。研究发现:(1)在保证医生最优努力程度的条件下,非物质激励对物质激励具有替代作用;(2)随着非物质激励的增加,最优努力程度增加,且边际努力程度递增;(3)在能力水平较低、一般和较高三类医生中,非物质激励对能力水平较低或能力水平较高医生的激励效用更为显著;(4)基于对偶犹豫模糊集测度的改进的TOPSIS方法能够处理医生对不同激励方案之间选择的犹豫性和不确定性,能够为不同激励方案之间的排序提供有效的方法。3.在上述研究结果基础上提出了加强中心医院和基层医疗机构合作的对策建议:(1)为鼓励中心医院对基层医疗机构帮扶力度,建议医疗管理部门给予中心医院必要的额外补贴,医保管理部门应适度调整中心医院和基层医疗机构之间的医疗保险补贴差额和服务价格差额;(2)中心医院与基层医疗机构之间应当建立科学的利益协调机制;(3)中心医院应根据医生的努力程度和能力素质,制定相应的激励组合方案;(4)在医疗联合体的合作过冲中不断提高基层医疗机构服务质量,提高患者选择基层医疗机构的就医意愿;(5)进一步明确医疗机构间的分工合作,整合优化医联体内优势资源,为紧密型医联体研究奠定基础。本文把博弈理论与方法应用于医疗管理领域,拓展了管理科学的应用范围,为推动医疗联合体内医疗机构间的合作提供了全新的理论基础、研究框架和实现方法;为医疗管理机构、医保部门以及中心医院和基层医疗机构的管理决策提供了理论依据。"	2020-09-01	张玉韬		2020		01	165	R197.3		10.27241/d.cnki.gnjgu.2020.002012
CDFD2022	分级诊疗服务系统的协调机制与决策方法	李忠萍	大连理工大学	大连理工大学	分级诊疗;;患者下转;;资源下沉;;协调机制;;决策方法;;排队论;;博弈论	"我国医疗服务供需矛盾、医疗资源分配不合理问题日益突出。深化医疗卫生体制改革,优化医疗资源合理配置,引导医疗需求有序就医已是当务之急。分级诊疗建设以实施患者下转和优质医疗资源下沉为重要手段,开展医联体建设为有效载体,提升医疗服务均等化和效率、落实健康中国战略为必要路径,是一种重要医改政策方案,备受国家和各级政府大力提倡。目前,分级诊疗运行中引发各级医疗机构间利益冲突明显,欠缺协调患者下转和基层就诊,资源下沉及医联体可持续发展的激励机制,致使实施成效不明显且尚未达到预期,居民看病难问题未得到根本解决。然而,分级诊疗服务系统相关研究主要集中于推行现状和意义方面,关于协调机制设计和运行决策研究还未形成体系。如何为该系统设计有效激励机制,并进行运行决策研究,对我国分级诊疗服务体系有效运作管理具有重要理论和现实意义。鉴于此,本文从医疗服务需求侧和供给侧两方面,为协调我国分级诊疗服务体系发展设计医疗机构间利益共享机制、政府补贴机制及医联体模式下政府与医疗机构合作机制,并对医疗系统有效运行决策以优化服务效能问题进行深入分析研究。本文的主要研究工作如下:(1)基于医疗机构利益共享协调的分级诊疗服务系统研究。鉴于三级医院和社区医院分别作为医疗需求及资源的输出方和接收方,研究社区医院与三级医院共享利益的方式。通过医疗转诊与医疗资源再分配制度下的三阶段序贯博弈排队模型,发现仅对于中等的利益共享率,下转患者可使各参与方共赢,且存在一个使各方效益达到最优的利益共享率;患者回诊率在不超过某个阈值时提高患者下转率越有利于运营利润和患者效益增加、等待时间降低,否则,降低下转率更有利于系统性能提升。对于较少优质资源,数量、绩效及混合利益共享机制关于促使优质资源下沉运行、服务可及性与社会福利提升具有同等的效率;对于中等的优质资源,混合利益共享机制提升运营效率方面优于绩效利益共享机制,但机制混合中绩效所占权重较低时,比数量利益共享机制下的均衡结果更接近整个系统最优值;而对于较多优质资源,下沉资源反而不利于系统性能提升。(2)基于政府补贴协调的分级诊疗服务系统研究。在我国政府以分级诊疗实现为目标而可能对患者及医院实施补贴政策的情形下,建立四阶段序贯博弈排队模型研究补贴社区及下转患者两种协调转诊服务的机制,评估数量与绩效补贴两种协调资源再分配的机制。研究表明,对较低、中高、高等利润关切度,或较高社区能力成本,或足够少预算,补贴社区更有助于患者下转运行、患者效益与社会福利提高,等待时间降低;对于较中低利润关切度,或足够低社区能力成本,或较中等预算,补贴下转患者反而更优;对于较中等利润关切度与社区能力成本,而预算较多时,补贴社区尽管对患者下转率及其效益提高、等待时间降低更有效,但对社会福利提升反而效率更低。对于较紧缺补贴预算,或较低及中等政府对患者效益关切度,数量补贴机制对各绩效指标提升更优;对于较为中等预算和患者效益关切度,两种机制都达不到集中系统最优决策,但数量与绩效补贴机制相混合的机制可有效缓解其不足,更有利资源下沉运行及系统效能提升。(3)基于政府与医疗机构合作协调的分级诊疗服务系统研究。在前面两章的基础上,进一步研究医联体模式下政府和医疗机构合作机制,分析社区医院间竞争的影响。研究表明,患者下转的情况,医联体成员社区医院越多,政府协调社区医院共享越低收益率,越有利整个系统效能提升,尤其对充足补贴预算,当社区医院数超过一定量时,政府协调社区医院不共享收益;而对紧张补贴预算,预算越低,政府协调社区医院共享越多利益;社区医院越多,利益共享率越低,致使政府补贴价格越高。越少社区医院对转诊运行效率及各方绩效提升越有利;较少或较多社区医院,越有利于节约政府补贴资金。作为对比基础,资源无下沉的情况,社区医院越多,越有利于缓解三级医院和整个系统拥挤程度、提升患者效益;中等社区医院数更有利社会福利提升。而资源下沉的情况,社区医院数越少,越有利医联体在促使资源下沉推行及系统效能提升方面的运行效率。对三级医院补偿中,就诊社区患者增加率的关切度较低或较高,越有利政府节约补贴资金,特别对紧缺补贴预算,更有利社会福利提升。本研究提出了实现患者下转和优质医疗资源下沉高效运行的协调机制与决策方案,丰富了医疗服务运作管理理论的研究,为医疗机构提供高质量与高效率服务、政府建立科学合理的分级诊疗服务系统提供理论指导,对优化医疗资源再配置、缓解医疗系统拥堵和提升医疗服务整体效能具有较高的应用价值。"	2020-08-31	李忠萍		2020		05	192	R197.1		10.26991/d.cnki.gdllu.2020.004229
CJFD2020	公立与民营医院构建医联体内医务人员对双向转诊认知情况的调查与分析	高玉娇;林振平;	南京医科大学医政学院;	南京医科大学学报(社会科学版)	医联体;;公立医院;;民营医院;;双向转诊;;认知调查	"以宿迁市第一人民医院医联体为例,通过问卷调查,分析公立医院与民营医院构建的医联体内双向转诊运行情况和医师对双向转诊的认知情况,并对医联体内管理人员进行访谈。结果发现,公立医院和民营医院组建的医联体内存在双向转诊宣传力度较小、医疗机构对双向转诊认识有偏颇、双向转诊执行力度有限、医联体运行机制不够健全等问题。建议加大双向转诊宣传力度、明确双向转诊标准、完善医联体运行机制和推进医联体深入发展。"	2020-08-30	高玉娇;	江苏省卫生和计划生育委员会综合医改招标评估课题“卫生人才队伍建设研究”	2020	20	04	355-359	R197.1		
CJFD2020	关于完善我国互联网医疗相关立法的思考	叶琴;	四川省第二中医医院;	医学与法学	互联网医疗;;医事立法;;医疗机构;;医师执业;;分级诊疗	"我国互联网医疗与现行相关法律法规存有不相适应处,致互联网与医疗在我国难以深度融合;文章对之作了分析并借鉴美国互联网医疗的相关立法,结合我国国情,从发展的角度,提出法律赋予互联网医疗平台""医疗机构""资格、放开对医师执业的地域限制、对首诊患者适用互联网诊疗、推动互联网医疗与医保衔接、完善互联网医疗监管制度等建议,期能有益于互联网医疗相关立法的完善、促进我国互联网医疗的发展。"	2020-08-28	叶琴;		2020	12	04	50-55	D922.16		
CJFD2020	《中华医院管理杂志》2010年—2018年载文科学知识图谱分析	彭美玲;朱江;石旦;吴子凡;蒋淑君;	常州市第一人民医院院部办公室;常州市第一人民医院绩效考核管理办公室;	江苏卫生事业管理	《中华医院管理杂志》;;CiteSpace;;科学知识图谱;;可视化;;文献计量学;;医院管理	"目的:通过对《中华医院管理杂志》2010年—2018年所载文献进行计量分析,研究发文作者、机构的合作情况、分析杂志的研究热点和发展趋势。方法:利用CiteSpace软件绘制科学知识图谱,进行可视化分析,生成作者和研究机构合作图谱、关键词共现图谱和聚类图谱,并探测突现词。结果:共纳入2 807篇文献,发文较多的作者有尹文强、方鹏骞、姚岚等,发文最多的机构是华中科技大学同济医学院医药卫生管理学院,《中华医院管理杂志》研究主题全面,研究内容前沿、研究方法科学,载文质量较高。结论:《中华医院管理杂志》是了解医院管理研究热点和前沿的窗口,为医院管理研究提供重要平台。"	2020-08-28	彭美玲;	医院管理创新研究立项课题面上指导项目（JSYGY-3-2019-555）;; 江苏现代医院管理研究基金三类课题（JSY-3-2019-102）	2020	31	08	1093-1097	R197.3;G353.1		
CJFD2020	医联体医院患者就医行为心理归因调查与分析	严智亮;王佳炜;毛琰杰;王依婷;李璟;周庆;	南通大学医学院;南通大学附属医院教育培训处;	江苏卫生事业管理	医联体;;分级诊疗;;患者;;心理归因	"目的:调研医联体模式下患者就医行为心理归因对分级诊疗运行的影响,为深入推进医联体模式下分级诊疗提供参考。方法:选取某市医联体内2家核心医院及6家联合医院,通过自行设计问卷,从就医心理角度对就诊患者进行面对面问卷调研,同时进行专题访谈。结果:59%的患者对医联体模式尚不知晓,36%的患者表示知道医联体模式,完全了解者仅占5%。居民就医首选社区卫生服务中心或县级医院等基层医院人数占比为35%。结论:患者就医心理易受年龄、学历背景、就医观念、消费观念和心理承受力等多重因素的影响,心理因素产生的就医选择动机偏差是影响分级诊疗的重要因素,对全民就医理念进行深入宣传与普及性教育,纠正患者心理归因偏差对推进医联体制度实施具有重要意义。"	2020-08-28	严智亮;	南通大学大学生创新训练计划项目（2019136）	2020	31	08	1108-1111	R197.32		
CJFD2020	儿科视角下医联体单位对分级诊疗的认知评价及影响因素分析	熊婷;梁慧;钱昆;	南京医科大学附属儿童医院社会工作部;	江苏卫生事业管理	分级诊疗;;医联体;;认知评价;;影响因素分析	"目的:了解医联体成员单位医生对分级诊疗的认知评价,探究其影响因素,为促进医联体建设提供依据。方法:采用单纯随机抽样的方法,选取南京市儿童医院医联体模式下医联体单位的医生作为调查对象,采用儿科分级诊疗医生调查问卷,了解医联体单位医生对分级诊疗的评价与分级诊疗影响因素评价。结果:36.5%的人不太了解或很不了解分级诊疗政策,84.4%的人非常赞同或比较赞同实施分级诊疗制度,91.5%的人认为分级诊疗能缓解儿童""看病难、看病贵""问题,69%的人认为分级诊疗在引导患儿家长去基层卫生服务机构就诊的作用很大或有一定作用,59.7%的人认为分级诊疗对基层卫生服务机构的病源和医生的收入有影响。86.8%的人选择了偶尔或从未向上级医疗机构转诊过患儿,仅6.2%的人认为向上级医院转诊患儿非常通畅。政府、卫生行政部门推动分级诊疗的政策支持、政府用于分级诊疗政策的资金投入、政府宣传分级诊疗制度的力度等是影响分级诊疗的重要因素。结论:医务人员认可分级诊疗政策,但需加强政策宣传与引导;政府需加大对分级诊疗政策的支持力度与资金投入;发挥医保主导作用,建立激励机制;加强远程平台信息化建设。"	2020-08-28	熊婷;	南京市卫健委一般性课题（YKK17158)	2020	31	08	983-986	R197.1		
CJFD2020	新冠肺炎疫情下急诊科的保障与防护措施	王蕾;朱保锋;陈建荣;沈君华;张毅;任玉琴;龚振华;朱锦;贾寒雨;	南通大学附属第二医院急诊科;南通大学附属第二医院医务科;南通大学附属第二医院科教科;南通大学附属第二医院烧伤科;	江苏卫生事业管理	新冠肺炎;;急诊科;;临床特征;;安全防护;;分级诊疗	"目的:分析及比较新型冠状病毒肺炎(COVID-19)的流行病学及临床特征,为制定急诊科疫情分级诊疗策略和应对措施提供科学依据。方法:通过参考相关文献,针对新冠病毒肺炎疫情下南通大学附属第二医院急诊科分级分诊进行相关探讨。结果:(1)发热、乏力和咳嗽是冠状病毒所致疾病的共同症状,COVID-19在早期症状可不典型;(2)动态观察白细胞计数、中性粒细胞计数、中性粒细胞计数/淋巴细胞计数(N/L)、C反应蛋白(CRP)/平均血小板体积、CRP和血沉,N/L比值是重症患者的独立危险因素;(3)关注胸膜下磨玻璃影的影像学征象,警惕早期肺肿瘤可能;(4)COVID-19核酸检测可与影像学结果不一致,做好实验室质控;(5)急诊预检分诊不应过分关注发热症状,有效的分级分层防控管理,尽快减少人员聚集。结论:急诊科的疫情防护不容懈怠,早期识别非发热新型冠状病毒肺炎患者,降低漏诊及误诊病例。"	2020-08-28	王蕾;	南京医科大学教育研究课题（2019ZC044、2019ZC045、2019ZC043）;南京医科大学康达学院教育研究课题（KD2018JYYJYB04);; 江苏省“六大人才高峰”高层次人才项目（2019-WSW-199）	2020	31	08	991-993+997	R197.32		
CJFD2020	医联体信息管理系统用于科室持续质量改进的效果	王勤新;杨菁菁;蔡莉新;	湖州市中心医院/湖州师范学院附属中心医院;	中医药管理杂志	医联体;;信息管理系统;;医院管理	"目的:探讨医联体信息管理系统用于科室持续质量改进的效果。方法:2019年1月医院将医联体信息管理系统纳入神经外科的持续质量改进,以2018～2019年的30名医务人员为研究对象。采用前后对照的方法,设实施前组和实施后组,比较实施前后的综合管理质量评分和医务人员考核评分。结果:实施后的综合管理质量评分显著高于实施前,医务人员考核成绩明显优于实施前(P<0.05)。结论:医联体信息管理系统用于科室的持续质量改进,有助于提高管理效果。"	2020-08-28	王勤新;		2020	28	16	63-64	R197.3		10.16690/j.cnki.1007-9203.2020.16.031
CJFD2020	互联网医院发展存在的问题与对策研究	张磊;张亚男;孙衍果;隋学强;崔敏;	潍坊市中医院;	中医药管理杂志	互联网医院;;互联网+;;互联网诊疗	"互联网医院的快速发展,对促进分级诊疗、改善患者就医体验发挥了积极作用,但同时也存在建设水平参差不齐、数据共享效用低、群众认可度不高、人才短缺、盈利能力不足等问题。通过加强互联网医院顶层设计,完善相关政策法规,重构运行模式,培养和引进专业人才等措施,促进互联网医院良性发展。"	2020-08-28	张磊;		2020	28	16	229-231	R197.32		10.16690/j.cnki.1007-9203.2020.16.112
DKFX2020	潍坊市社区居民分级诊疗认可情况及影响因素分析	贺敬超;王波;岳林琳;	潍坊医学院公共卫生与管理学院;	社区医学杂志	潍坊市;;分级诊疗;;认可情况;;社区居民	"目的随着医疗体制改革的不断深入,分级诊疗认可情况及影响因素成为研究热点。本研究了解潍坊市社区居民对分级诊疗制度的认可情况及影响因素,为推动分级诊疗制度有效实施提供建议。方法 2019-07-01-2019-10-01于山东省潍坊市潍城区选取200名社区居民发放问卷,调查内容包括年龄、文化程度、职业、个人月收入、健康状况、基层就诊经历、是否了解分级诊疗政策和转诊经历等。问卷完成当场收回,共收回有效问卷180份。结果 75.0%社区居民对分级诊疗制度表示满意,25.0%表示不满意。个人月收入情况(χ~2=8.330,P=0.016)、基层就诊经历(χ~2=14.233,P3 000元(OR=3.304,95%CI为1.081～10.099,P=0.036)的居民更认可分级诊疗制度。结论影响社区居民对分级诊疗认可情况的因素多与制度实施有关。应加大宣传力度,做好配套政策解读,提升基层医疗技术力量,增强实施力度。"	2020-08-28	贺敬超;	"2019年山东省社会科学规划项目（19CGLJ28,19CGLJ29）;; 2018年山东省社科普及项目（2018-SKZZ-09）"	2020	18	16	1158-1161	R197.1		10.19790/j.cnki.JCM.2020.16.13
CJFD2020	“互联网+”医联体背景下分级诊疗的系统动力学分析	汤少梁;龚颖;	南京中医药大学;	卫生经济研究	“互联网+”;;分级诊疗;;系统动力学;;医联体	"目的:探索""互联网+""医联体背景下分级诊疗的系统动力学影响因素。方法:建立分级诊疗系统动力学模型,通过干预靶点进行模型仿真。结果:模型中的六个干预靶点均能不同程度提升基层首诊人次数。结论:在""互联网+""医联体背景下,应从提升基层服务能力、推进""互联网+""建设、实施紧密型医联体建设、探索新型医保支付方式等方面,促进分级诊疗实施。"	2020-08-27	汤少梁;	江苏高校哲学社会科学研究重点项目“江苏省医联体建设背景下基于SD模型的分级诊疗体系及政策仿真研究”（2018SJZDI074）	2020	37	09	3-8	R197.1		10.14055/j.cnki.33-1056/f.2020.09.001
CJFN2020	浙江省卫生健康委员会 浙江省财政厅 浙江省医疗保障局关于加强高血压糖尿病全周期健康管理推进分级诊疗改革的通知		浙江省卫生健康委员会;浙江省财政厅;浙江省医疗保障局;	浙江省人民政府公报	分级诊疗;全周期;健康管理;城市医联体;县域医共体;基层医疗卫生机构;卫生健康;浙江省财政厅;	"浙卫发[2020]28号各市、有关县(市、区)卫生健康委(局)、财政局、医保局:根据国家分级诊疗制度建设和高血压、糖尿病分级诊疗试点的要求,细化落实《浙江省深化医药卫生体制改革联席会议办公室关于进一步深化医药卫生体制改革""三医联动""""六医统筹""工作的通知》(浙医改联席办[2020]2号),现就加强高血压、糖尿病全周期健康管理,推进分级诊疗改革的有关工作通知如下:"	2020-08-27			2020		16	31-35	R197.1;R587.1;R544.1		
CJFD2020	基于分级诊疗政策下糖尿病患者住院费用影响因素通径分析	杨敬宇;雷丹;刘旭栋;钱亚玲;	甘肃中医药大学经贸与管理学院;兰州大学公共卫生学院;甘肃省妇幼保健院;	中国社会医学杂志	分级诊疗;;糖尿病;;住院费用;;通径分析	"目的探讨分级诊疗政策下糖尿病患者住院费用的主要影响因素,为合理控制医疗费用增长,有效降低糖尿病患者疾病经济负担及推进慢性病分级诊疗提供参考依据。方法通过甘肃省新农合管理中心数据平台获取2015—2017年甘肃省(除兰州市、金昌市)糖尿病分级诊疗患者住院病历资料,包括患者基本情况、诊断信息、及住院费用信息,采用描述性统计和多元线性回归分析法并拟合通径模型,研究分级诊疗下糖尿病患者住院费用的影响因素。结果 2017年分级诊疗糖尿病患者人均住院费用为2 378.79元,较2015年降低315.46元;住院天数是直接影响糖尿病患者住院费用的首要因素,年龄通过住院天数间接影响住院费用,且与住院天数呈正相关;药占比、首诊医院级别、有无并发症和疾病类型与住院费用呈正相关,分级诊疗实施年度和转诊状态与住院费用呈负相关。结论住院天数是影响糖尿病患者住院费用的首要因素,而基层首诊、转诊制度及政策实施年度等分级诊疗政策因素也是控制慢病费的有效方式,应进一步落实糖尿病分级诊疗规范及临床路径,优化诊疗流程,完善双向转诊,来减轻患者和社会的经济负担。"	2020-08-26	杨敬宇;	国家社科基金项目(13XMZ031)	2020	37	04	426-429	R197.323;R587.1		
CCND2020	深化改革推动分级诊疗	本报经济社会部记者 李红梅	人民日报	人民日报	分级诊疗;异地就医;医疗资源;		2020-08-26	李红梅		2020			1	R197.1		10.28655/n.cnki.nrmrb.2020.008330
CJFD2020	基层医疗机构实施双向转诊存在的问题与对策	陈金霞;	平凉中医骨伤医院;	卫生职业教育	基层医疗机构;;双向转诊;;分级诊疗	"患者双向转诊是建立分级诊疗制度的关键环节。基层医疗机构实施双向转诊存在的主要问题有医疗卫生资源配置不合理、医疗机构之间的互动发展水平较低,双向转诊的难点在于内在利益难以协调以及双向转诊决定权的归属问题等。促进基层医疗机构实施双向转诊的对策:优化医疗卫生资源配置,大力提升基层医疗机构服务水平,强化医生多点执业,打通双向转诊绿色通道。"	2020-08-25	陈金霞;	甘肃省哲学社会科学规划项目“分级诊疗视角下甘肃省县域内医疗机构互动困境及对策研究”（YB145）	2020	38	17	128-130	R197.1		
